Isomer_Name,Full_Algebraic_Signature
CCCCCCC(C)C(C)(C)CC(C)C,1856C00D28E36C10CF8861E14E0DCB2E27C5556AF368B7BB137FBE7D7C37E7811856C00D28E36C10CF8861E14E0DCB2E27C5556AF368B7BB137FBE7D7C37E7811C211C156C4E5ABB8030E6E0DFC6CF28B742DF67D0C0641FB699E3C2BD13B88A2F1E1400296AB3A54A340242AB0E4B85E34A25D161EBB76CD39B066C9A4BC0973C617752EC17A7BF1B9697FF299B4B9B54D66E5E74C298041B380BA896710D786AF1DDB315253C36211C37CB8FE594DD66D5F5086942BF70016A606B6C3C394F81E297D7A9E18044AD775F05F567546D73461043F0C9A8CD9A425CE67A25C15588068B6580EBC44560BC43D130FF70588235203CEDA7C5BDAC38320003AEB6ABA2AEB049F7D350DCFBF176D58B4757BCA45FE3FC849517D4CF1C38F26751C60BA8FD732CAAE534F91E3FDF6325075F8BFC347BC59833927FBC057224837E34CBCA19B5E194EA87E9A17C67CFC972DD71092D52643C3D0DC9361B6F20AE78ACF2D33010C86BA7DD618C31240DD1BFD101255E9C433CF3E3898752EF69FC5CC379E0FB5DF3F1351DC401290B2F4ED43BDC9C442760EA11B3D574EB2DFD7E6DBD8BEE94169EB3DFF6993906FCB2550F00E522F9271DDF292B0D845E2E039CA1259EEE94169EB3DFF6993906FCB2550F00E522F9271DDF292B0D845E2E039CA1259E
CCC(CCCCC(C)C)C(C)(C)CC,0D63CC1FA78B0600C0FCF86B8CE8FA6932746C7EF612F84066724115310432C70D63CC1FA78B0600C0FCF86B8CE8FA6932746C7EF612F84066724115310432C7209B541789B65005930324242DE1FB549F648BBA13635312CB564A4FCDC09A282B5979810C7C3FAF721C969F65FB42B67E7903FD4FBCB8BC38050D3F691674645115A5C54B504FF82764474EE7755B8605C07938922024D33194D1F2751AFD1A6EFAEA32964D32988233ABA5471BD27470FBDD734E4AB4BAB6452BBBE7B6A3028490D7F5299BB9264294A624EC9AEA1AB27224104FD8DA3638B466E259E704A28F74D7C72690D72768644A6A7109FBDCCBA799786BF05E4ECC867A8C8C5E4BC3C950652AE86150E69493139D8FF8689BC42261E1528145F73C3BEDDC8F3D0F73D7DD302A941070F1AC35A7954CB6B8DFB784A086655B51F0E2661B4EBE77C5CDE227461762BD738C80A728243C319E288AABE31DE35F547D2C0766117E786B6AE91DA79B4BDD62377887AE6660173AD62FF6030354A8F33250830EC4FF7E68C7E956D55FA7E8D5EA17255323CFDF20F9AE8BF016F6ADC37232B9A12918A90E74F14E7DE684977E228587719606C6FE017F69C7748DDF7B493D13301F874256ACF14E7DE684977E228587719606C6FE017F69C7748DDF7B493D13301F874256AC
CCCC(CC(CC)C(C)C)C(C)CC,1A9286D217485FC5C70554D989776D56194CAF0B167FAD25F40A8F53FC0FAFD674794776637FB56D0516D1EA5F688008400154D9D33FE251B449A2D56862BC7674794776637FB56D0516D1EA5F688008400154D9D33FE251B449A2D56862BC7677BA3598A520159A9040E5C2FEBCDFB959B53BB62D608DE089E8AD4032631E407A50E21042DA9A817E9285CCCFA5C527A45CD49EAA76A52EB027BD084856885785B0BB4A9B50528EB4B195D38B26413AE27E739A4990AD083558C872B26C516097048E00F9FA1B1DA61EE0FCC9C72E2C614DBDD8DEA9A83DB4472629D02D22B49F7A77CF91C4647FAF9975366F7A9093B8FEE5B315ACF60ABDDBEC8B9DD522D3A8FF9A3CF1C1495118374BB905E22E7E2766735EDCBD895298447D6521470021AD7DFC3C4DC4DD96738B7735F8FA810A253D8CDA4C479B2B8B09D606C9B4B30DC853D262AEB77BAA8838DB5988F4D6CCF33C15083D37FC58C1DC9521DFFF3818D2EB894DA659824ACF4E12E6BBEA5D1B6B4AECFF1C4ADDF815167C31D41CE2C1D78A0374693D611C808DA6BE450F90DD28E9DF73B72BD30DF42736937733B880F9538FCF3781C8A270E29480853DD9A4FF4B7F0F773877C70AFD23AA5CC12FB6FA662749ACF02E0EF1FCFA4DFC23E1EFF89D44E2427C310CE75298ED798EC654
CCC(C)CCCCC(C)C(C)C(C)C,18C01CD0C87924895E118A778E4BF17FD15EC4C16E214533B96F71C11D1169321B70DA27FC0788523E323C428E462B11260B4B5A5B4593683B746278D3316FB435708A000065785F3A32E9FE8E6425A8C9B06247139DFDA937BD6070D94AC64D36EA6A6CD60D20F76343A9560E4D995B31438B196B5312FD5F20EEB3A7F3B0BA40D81138B5C9E02C433EBD0F04CE73EC1428274163377389F194C98DB266986974871BE4B0FD555A97C8AB087EDC29B28CABC800B7CC4253E0B2FDD239EBA14B92A941DA513566D5F32077C60D485068888C4C85BD6C927BCF347E7AE7B79D7D99C3CD0791762490FE1260FE46A42D8F0009C5717E30EF43F997D971A4865C8FA796C22B1C1FE2B0201937F3F8406529B38DF4EDE72BA40EDB2CB0F70A86E78BB8D513E222E6CF08ED15918C8485DA940D2F402A96C2D0A6039E9A6FD7DB81EDC64422EF4C0F9971CE88333E718B4F16C94F684067255287E862F4244536EFB2C64422EF4C0F9971CE88333E718B4F16C94F684067255287E862F4244536EFB2D5A5A4F73223426EB3C463D9263490F180105E5CA5BA8D71A525C659C6CFE6A0E1CABAA99652EEFCDA27C131ED87A63AD18CDE86497125D93EB9C5DA4399DAF6FB78308645F59B6CFAA6AE96B3E589D1F12919A52DBA3E75E9445C04BF12056A
CCCCCCCC.CCCCCC=C,0016699D0F42F45CD96B25C0FE39769E8BAA41A8D8DC03A37BFCAD8C2DD913040016699D0F42F45CD96B25C0FE39769E8BAA41A8D8DC03A37BFCAD8C2DD9130401CE2320D7C10859A14588E434046FF456569E547D024ADB3A25B173DD6E1F842B42B3F5A01F80E527B7A0AE92B2BE81E33FAB06BD1F81A0806598F78F8395532CD638DE77DCA32648BCD1F35FC75A38F78F12B23B607CBD3F7CEA3FDEEA85D22FE3E00853C2D2A5586D72543CDF9697E14B1A5DB968D3665DEB80054E3C31FF3F3263E3BA88F09A1D334B5441BFB31C9B1ED8EC99AA64F4537D16AB0070FCDB3F3263E3BA88F09A1D334B5441BFB31C9B1ED8EC99AA64F4537D16AB0070FCDB4E1EA90F6E48ED3B998375DCB7ADFCFE62CBD46C254672E8CCCE8E3E4F069E9F4E1EA90F6E48ED3B998375DCB7ADFCFE62CBD46C254672E8CCCE8E3E4F069E9F72826C007697085C145577E5F4E124B72CE228C9AE5A8852ADE201B09617EFEEC74F58F17438255B8BBB7E4754E24EA0ED80D12077240E93DB39CE6D0BCFE7DDC7EAFD4696811E6450A58DB638FCB79F0C5D863B31F4DD3C64956A5F9631F513DDF00CEAD451913EC389EBE806D7CE190C76171A8D678F70962B3397A21A8692DDF00CEAD451913EC389EBE806D7CE190C76171A8D678F70962B3397A21A8692
CCCC(C)C(C(CC)CC)C(C)(C)C,04C3428720ED8E328D908896DEFFD4D3A0D4ED012A42784BD6D0FDC6A13C92871AD511CAD0E4F489FAA20D88BED3833EF339B6FA349D68C27E9F2D23D6FA4E4A260F61CB352BE05B3DFFC8CB5657006FB81A1A972BA213B85BE4DC3643BBC7C926EF4E8F8075032C4089C631518B9E7D7F854F718E4E6D9E82A7484B370EA2F767C978D203178A9DDAECD5B3D47B237D6380BB7A0336BCBA07C70A51FCACBDFF9A7B14D0BFC1CAF5EFA274667A8BFD1A7A6A8A3E18494A22F6F74B75A4F6C12AAD478AF3CB4E785C8E959F15F18D7DF8EA2E35C88179B62FE1BF53F01625DD0CAD478AF3CB4E785C8E959F15F18D7DF8EA2E35C88179B62FE1BF53F01625DD0CAD478AF3CB4E785C8E959F15F18D7DF8EA2E35C88179B62FE1BF53F01625DD0CAD7B4DE56999954A77ED3DA234667B3EBCDF339D5FAFC238CC5ACFB643A1D97CAD7B4DE56999954A77ED3DA234667B3EBCDF339D5FAFC238CC5ACFB643A1D97CD3411025214ABE2290EF03D4F1D45B7FAB630145E0A824FC2DD14C2FBBD1FEA8D59224C9D962939045E963C49573158C00417E7B76BB2B4EDD36828ECDD12185D9DDEFB5022AB88F91EF19E47BBA4C970605182E839B8407242CD71AEC49F4FDD9DDEFB5022AB88F91EF19E47BBA4C970605182E839B8407242CD71AEC49F4FD
CCCCC(C)CC(C)CCCC(C)C,2217A6A0B923BD37A837376BDC3BF6DBEC09A4E9157734A892EB9BE877B6FE08604EE697CA8D0FE350DB4B2C3615BCA5BC5881682938185644CD46FD3F8BA78866AFECFB2FF17F7295BD74C45C4E3DCEDEFCCB155E51C03EEAFBBC1FBB4D430566AFECFB2FF17F7295BD74C45C4E3DCEDEFCCB155E51C03EEAFBBC1FBB4D4305674BF03BC95CFAF05785077FC75B28C58DAA690D881124B920B42759B9B7B3666AA3664A72263B8B5D900CDC878C2C82559861A023701022513BFE337D87435F6F574AE61A5A4FE6B9827517DB19C1B0F6D0EF454E7C33DCA2F63B92E101782D7A899B630BB292A325F633C0636C1525E3E7BFE9151E53860243F08AE55EBDB898FF4E6EE3ACD015C162887CA12EF4397E55A932CAF4C4CD247077E9ED1FEEADA928AC520EC7967ED8ADB3CBB4095E080B6BEEEA386430BDEEB370D9F33B67B2C45172A15A20FC2FA9320A75C8402B6799F3D91DF599BC220879A3E32A8E1958CF2693C30BCB7FBAA31FD4F908616F9AD500F5DD8A0C4402E0B62D5265B5CF75E34DCE59375A56F276531008B45C3A3C548E468C978774BC147E47455640FD62E54B3226DE4599BDBD8681126B8054A63411A745FFD2676737AB8D3B3DFD16B9E8CF27026018411BBEA680166D021D5DA14CC8C28247D575BD779943B20B3900
CC(C)C(CC(C)(C)C)C(C)C(C)(C)C,0FEDBBE73F6D1FF0E9751E9904C74606866ADC76F5556DF969BD8E962B51F6441F463A50034BD4FC6DDBDA2AE6ABD480C0BD3778C2C914D7F8233E34D121944C2F753391B6A83814B6482074D229D2773B89DA09AEA1533712C46FFEDE9CF6B243635F933F059ABE0C0A858983751324D1363B9F27CFD4005AC116937BFC03FC82353EF998851530AABBACCB00CA4156FBDEC364CB042FC5C11CE20E2D3B6A118BAA414504E156993D50D1AF897C926073CEB2448246C0F8769EBDCEE50E53D98BAA414504E156993D50D1AF897C926073CEB2448246C0F8769EBDCEE50E53D98BAA414504E156993D50D1AF897C926073CEB2448246C0F8769EBDCEE50E53D9A71C7AD07C1900A05641F42ACA5AB3C26F83A76B8AFD26D63601EF32CFD61E4FA71C7AD07C1900A05641F42ACA5AB3C26F83A76B8AFD26D63601EF32CFD61E4FA71C7AD07C1900A05641F42ACA5AB3C26F83A76B8AFD26D63601EF32CFD61E4FBC2F86708394233F2BC1A2B543C7CACB19515EDFB422809CC94D66B8B8F954E1D62E47F674A04D553AECD6CADC6E7A4236FBC7C53507CFF5DACAE9162BCDB65DFAEC7A3E936CF17AE55BCAB4F7FD36AA8AE7428D90EF41CD263B22E0F7EF4C12FAEC7A3E936CF17AE55BCAB4F7FD36AA8AE7428D90EF41CD263B22E0F7EF4C12
CCCC(C)CC(C)CCC(C)C(C)C,0AFB5D25FF485A4644B61EE41F93465B1F7AF416CA01D114D8A5B309B57405351BBA3A4846EEF23302A271F0D7A01185128988B33B22FF9315D1342298DF158F1E4A3403168B853B13CC504069B077ECA5E54DB65E04D803D93958439B66CE7425343EBFC17FF73BF2D1FA3797A78B2F09FF8A2CC36AED9D15A1D6CE261E81AD25343EBFC17FF73BF2D1FA3797A78B2F09FF8A2CC36AED9D15A1D6CE261E81AD3F7D8A30499DA8AFA0FAC5776DD2A6E82C7E0CA4C37B15748A9BB5340AAA01D44BBD248678E2FD2163C1C957B9B66718D4FA75FA28AAF002834316AA7DEE55964DDC1319ABDE105293E0C6E78762D6A66E2BD700896C8022D6878C9778ECC52E681F5555B4A9A0DB0D750413B57CD99984BFA4CA66924D695792058A9B5E7DA96DF608F6ED223F3FC6CB4B71B2AB7DCAC533878CA26B596D1C18949E4FD22EC0744D33A108A95E57949A759F831CB11669D17A71930FD4B65A4BCCD06F71AF288C6CA5F401D7878D1B3298A76E88B6B1B80B300324C3DA9B66D325C7DDABEF60A477E3386AB52269A8BA0D6071F3CD960D1EEEA120E3FA6F3B7419D93983D775F069E4928D64A762FC3143384E344435DEED61AF3280D1F95250CBBF4E1DEF9EF49996532B1DC1340F80631C9253714182AB3FE83E3027F08C788D605EC3CE88
CCCCCCC(C(C)CC)C(C)(C)C,12B77825320BB76CDDD62435A513D9DAA495F5AD3FC1DF32947520FC8DDD8A2C13C7DDF3990A50507368C8192582B83349A489BBB77CF111D32290916E41527613C7DDF3990A50507368C8192582B83349A489BBB77CF111D32290916E41527613C7DDF3990A50507368C8192582B83349A489BBB77CF111D32290916E4152762635A88D72AFD57800F6ED902B79F5F69DAF77E86F4E3A28A1C87E4293F453B1407D00B3ECC98A35A6AC1AC687929046005AD290E5D409826618E273381DF91D557D3DFEE04D6A9FC95286F10682198B18060049B1B538BF0236D7D5653B3FDB5CD3DA50B6A229C37D2AD056D71EB92A9BF9C2046F22B4C44576FC737B2B2A4F7864D14DB74E69721027154C7CC2196D5799CFD48317BDD53B0552101F5F7F9F7FE5043A9D5E6C7E80CA2C0C47BA29984EF39A858DEF4D082E2C5105017E30C88388CAB47898DA8039CC557041728C2D2403762B71FDF7CF1E49CBB8587D0F10936A82AB1D44140B23F256EED5A87AB224564276FA5F4918027629C89857D381999D67B7759401D0159E27EE79376C594C086B0D2FC834A0E7A949FB3E96459AB863ABC104615412A31022A994856687EDE2F993789358633AE3F859AD32F67EDE9D36C8F7B4922358F58C6C818C0D2DCF0DDC5828A85ED31075FA9AFB2113BF
CCCCCC(C)C(C)CC(CC)CC,00DEA92EA724886CB31CF107EE34F71AE093CF0B3E592E3BA741D21EDB977A3600DEA92EA724886CB31CF107EE34F71AE093CF0B3E592E3BA741D21EDB977A36091E38CA7AC49FF3B5E0075CCFD1A64A550B62C84CC4D3409218A45F6584EE1409CF4D653DBE5BA970C5B330F43DC5BC9458AE2C53769E5F398EDBB04134EF890FD25DC10016D91B9DEED97C672C62EE07D45CF7CA8369BC84BB1D1B12B70E034EB10FDFBCFCB0F9DE27EF30CE21FF11EA5E82C8A97F1198A195752240EC79608516E226FE5C2A6B6CA63043B5A334158363B9A916AD153E8EEB43228A6B4AEC9821DDAE8B5622704DAE9E37CA5CF574C0663C5B4963E52979FF6585806A6233AEE3D913462C0CF421D2D6F74B9BEB0F4C9B351EAB50AB00B5F033E61D4062F2AEE3D913462C0CF421D2D6F74B9BEB0F4C9B351EAB50AB00B5F033E61D4062F2C2A0C64E6277F951FEFAF77AF9494A1B5A9FE581E944B7B22A5C5FB18CF009FDC6C5A9ADD73D43A4E2ACC81DDC56C845BBA686F86E91AE4B3D55A6C34690E041E760D916FC0E4F9B33FEE4B7B8C4F5A3CB7D19730375C2D3721CCDF0C09021D9EA7D235D2A4BA77B43F069CE1DCF0C6B95872358709F9B15ABF63DED9671A0F1F86891B21F1667F30E5E49B7DC54DF9CB11BF6A5BE90FED672D2E58469364804
CCCCC(C)CCCCCC(C)CC,066ED3189E0757FE77D35F6E7578D16528A839EDFA6F7B975507340783DF04F816648B5506733088538F85FDA1F9692229E6A77AF5603E00864EB16E776827C6275537087F90D18435AD8EEF2D34122520EE8F8D9D526B7C4F7C2390FB32EB80310DED4400C3BA5050D2B385F704E9E8534204A0E83893E48ADA93E0E202B773401ACA494BA27993DD1B7F2674572B0D0B145CFF863D7833090DE13AA47878CD5FA0A2953677DC865652793C7D05ABF7EDC5285BC3EF04E35C64C87972A19F305FECC9ED4E2728734013E636ADED678F7E7C1B4DE2AD7CF6CF1A24BC874C3E0063B5335E9712E10290DB25BC7ADD8A3E7FDB265B29B8833CCED1A002FA4A706D8A272AAA474238B3715AD312FD4B8691D8A579C148A1B17BD184E684161CACEA9B64BFCD1DE22AF47ABC19DE5849C0FD797BC8DC75EAD332F5F0F9F468CB89BBAC55715FEBFDAB4B0554D21FFDE7604E6D9E075EDEE6E8F1A309F9B6CBA0CB42AD50010541492F6B92323AC8778540B5BD1AE6ACE5FD06CE2989C686496CC3C6B09A9CCDBBD5E8F8422642608040BB19FC533AF97F785BDC6591A59922C15D83DE9304275F1374E6944D50CE92B29B610B4EA1D4125C18BEB647222B3EDAC90EECB54E27A571842366E3DA5CD429683D4BE3B496084C79DBE4DD30E62CE391EA
CCC(C)C(C)(C(C)C)C(C)CC(C)C,30094AA3FC93273D3EC3CF9A2B7370DB24267364BC5DBEE61F628545AB413E5035C37250BC4F174F3BAF98AE84293525F97F710856290A68F90596476D285E774612948751E3795912C4F25D31F441D6561CB61E04B62A3E34CCFDC3531F796150B3CDE5A92627B1FB486E155DF95E79B20911A015FD978D9B16206B5EB0B1C750B3CDE5A92627B1FB486E155DF95E79B20911A015FD978D9B16206B5EB0B1C763747EEF1A67C61A2A45F9AEDD2388481E472D91CA7D8EDEFBD14F8A073FD9447195795C61796D50F86011CDF869B04211656756687C27DC7D5DBCB185A2438C90F23FE5152BD3C1878714F62AEA3AF7D8BDE1BF07548067D7EAD7416408F6569343C5F39A520E6A998BE5630F42299CFF911B4C4F719C50609EA3737622082BAE1E1716F95C7F1816B704153599EB580EFFDC2DC9792880DADCC9D84B564FE4B22A72C7384D05477CB3322BD32BE7BE213F3E2576D2D11E4B8C7F3A6ECF0E08B3B75912F207007A5181F7BAEE9270359FCEB69FBCACCB2030C200924ED5D43EC71D34AE87651B1D19382163C4F27F680442D4CC6B176D2B82213A01D8CBEF49EB5C5D7580C280215154B6DA11F85BE37C60A6B89516C8A651B72A10629614F3EB5C5D7580C280215154B6DA11F85BE37C60A6B89516C8A651B72A10629614F3
CCCCCCCCCCCC.CC=C,1F4FFAE69F1221A4008CC454FA1E472FE8EF84B971283B84C3240B6CB5A3D8A81F4FFAE69F1221A4008CC454FA1E472FE8EF84B971283B84C3240B6CB5A3D8A8678E3750C9A6FC655A5EFB59FE3450F3CAF687982790A39C121CCC606ABAB7CA678E3750C9A6FC655A5EFB59FE3450F3CAF687982790A39C121CCC606ABAB7CA76DFA2C2ECB3FC0B43151FD18C3198C688E8C25C972844B9A1B453AC4C28640E7FA1F9EC721EA7C488998E5B50CB0495F8CE56871B774439EB689EB986F1FB697FA1F9EC721EA7C488998E5B50CB0495F8CE56871B774439EB689EB986F1FB699038D67C2982B4BCE6898C02A8BC7872365A2F069EC1CBCD65960A0E42B769909038D67C2982B4BCE6898C02A8BC7872365A2F069EC1CBCD65960A0E42B769909B80F55C84493070D04F3909E1B7C5951DEC6B819547B2727474978A621AE13E9B80F55C84493070D04F3909E1B7C5951DEC6B819547B2727474978A621AE13EB73798E2469BEF976CDB8C995E0F3F035636948591FCA3E6097D3C8BCAF6E8F4B73798E2469BEF976CDB8C995E0F3F035636948591FCA3E6097D3C8BCAF6E8F4CD0D68E44EF85E7D02B338F3A4854906334F840D3394B369FA39A67E51E26DBFDD6AEAB6B8DE471C241D97FC7A9036BDABAAD97B66FC8BF1B851A0E65D879A75
CC.CC.C[CH]1CC2C(C2(C)C)CC1C,2A220A4778D7B1085B63E390112F4CB03CA64241CE5967E770D2236609FFA96432563BE74E04DC04C08E93EE472DD563CAB2EBD58534BC179DF74C595CAE790E49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE7D60DBE0EF69F4EB46B132385A3D452E91F7B380961CF42CF4CFFC1DE8C3556EA4CBB959D6913B31B9C97141996874AB7B839711A1F0A6D9899646123AF0A089A77E10E1FC5615F030189D62CA21C742CEEF70B039FC2DAD62E9FB27F2EE3641B8DEEED74FEF00E45B87DBE41DA8C32B0D9E9A84CEB63C5698E01EA6A8F78962BBB9848F92A8C62CF4410715B3FB1E82374EED110C925AC2AD4112BC58C285BEBEEAF1D5647231D79A9A5E2C838806CCA23313FD3C512BDA45F394446FD91F68C9DC53479FA7760E37D921F758D6941FA03B44FAF91DD51D0C2A5A8EB4BB203FE215542DF823847899FE0BDE4A1384D2C6549698DBD0A4A1F3003943900B77ACE215542DF823847899FE0BDE4A1384D2C6549698DBD0A4A1F3003943900B77AC
CC.CCCC(C)(CCC)CC(C)C=C,292BC1E3FCBD0F0A13179A45487501711A027BC4900E5895DD971F1B3DA6E17539DFA5ACA0582B0E494092074E6136D0DA0EC6671379562434614F40D39DAEB239DFA5ACA0582B0E494092074E6136D0DA0EC6671379562434614F40D39DAEB249D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE792807346F8069FF0D1FDD90266159BFB9F566C222B77A83CDA04E3DC9FE959087932735B202A2D932F1DBE1453600678BC7DA247B3083B1364F6D301903125D87EE90D938D5D2C21BE132530F1F64834558F946AD34CC48A06EACA2A923A2E18B3D82392E2D58037180FF53B1F24C2D6F35AC8A4AD084D911E5D7A91DAD6523A7DD9CBED8D40E53A50607212B61510904B62FEC575BC49CD2A892611193019CA7DD9CBED8D40E53A50607212B61510904B62FEC575BC49CD2A892611193019CC113108881A8391488B77859C0BA5317B9C132CC02667EC5CECF6474DDAF825AC60ACF9C0B4FA609FF248AFA8AF72306F0AFDBF1AFADB7CEBFC9B2313A749371F06BCD0F04CCCD8932DDB0516FEA5D16835B7106D965DDA14CD466E2EB90519CF06BCD0F04CCCD8932DDB0516FEA5D16835B7106D965DDA14CD466E2EB90519C
CCC(C)(C)C(C)CCC(C)(CC)CC,0B7C27C4111B87D8EB3E7D1607301C814AB477DB8DC579716FCF965B7BFA60D538564FF6612269B3EAC0FD82495A239B30258A2942C264F3069F92686E5EC1183B75B004E957527B9DCD5F96BCC76A80C48FDB6531D392F844414600FFAF2B6A40A0D384BFDC6CA583F0CC371660B385BE93C1C6A7A6A1B5BC3F9D5F249DC2E740A0D384BFDC6CA583F0CC371660B385BE93C1C6A7A6A1B5BC3F9D5F249DC2E757A7BA610DF462CF1DA9AEDF8C2443F1791EDFB3BCE3CDBA5639D1B963FF7C4A764389233BA65A3A4772A98BE41647050779D205BDF016C870596FC17513640D846290E6E37C04F1910B5ABF949C1D91BDF1BF72BF307FEB019B2FB0F06D21379F5898A5C5A93C991F1695BC62F0F10E1D64951AD711F74EE5322644B7225A2CC664CDF96039590F79F533650F1F15FDE0B3D994CAA3E7611F42B50C718B1237D00F5A45E5132211894E74DC397E8381BDBAEA147C7E6334B5B43ECFD09371E9D00F5A45E5132211894E74DC397E8381BDBAEA147C7E6334B5B43ECFD09371E9D40BB6F7CF02C78320C9AD534B25B4DFB671BF8F2CED9FE6450CFDA8BA0DBE39E7C76125D1458A759E7A357FA9A59D555F63461B35978309D6954F736C2D8CABE7C76125D1458A759E7A357FA9A59D555F63461B35978309D6954F736C2D8CAB
CC.CCCCC=C.CCC(C)C=CC,32C7F0D326AC2919DB9FCECFC2B2006F7DCBF36975DADA124666EBC21B2962D249D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE49D622EC31E4DE58154FBF108F0BEE3B9A3FBD56C6134242FC3C56BD7CD30EFE588F3A9578FC1957632FB6010733976C777E5CDDEE7087A201A4FD3E804FD1766A2FCD06695574660433018638F2CBBA35D44B0B50132E269E650BB9759E8FEA84B9CA04C57E276A8EE4AD0EC2628E5A4C45779EA12B17E4159EA7CB3F9A4C7886538F68A516B11B4CCAFA3E050C6AFC3EF4676A23429A526E56A39E5C67233F9D2F59B9D6C964E82ED478C5CFE86DB48B00D78F4BB96A9A25E49846030C6C54A094230E0653EDEFB9C425AF87715363835455A1A1B0AE998635505627746B24B737C6F2C80733FDC43A269059A990D2D908603CBBE2E94B7E8CF064DDA72DFAB7D9C0EE1C4117D33B78EBF148773C9D94ADCAB614F6894676ECB3C6207F88F8E1AF159DAE70DBA353C539986BBC342285FCCE54C729A4E1BA8BD0E38F17C459ED4109CC58818C2D96440EE1769B39BB3186438BA9D3CC2AB74AB64802022B07F447188593CA4E2ADF822C5D369690A71661B6ACF1EAF0B51D4E99EABF6BE38FF8E3694498625A6C6D07B80A7C9AB010FEECBB37EBD6290FEDFCECD16FBD46D5
CCCCCCC(CCC)C(C)CCC,39528B3A172C3B9F0D762A2AC712095F505CE2A745B223ED783DD148B494EF933C603B235D48EF32F5F4713F3A5FC23CF297EA0803F02535EF53B9AD1E4961FE4192DB68EDE415C56709E00B8AF49E95C90C4A02B0CC58A0D2E3436F36BF005043C577739A00C49C3D56E26B7E716E12978CC6F05D1767B3B4A35865F395758A4E126FF49ACA0E12099DFB6E530FDC7C6CFFB3C7CF4494390101EC7F39C0184F522FA0529E0BA316571C47AF9268B6E932968524046D3E39A3031240877E7B0268BE14A69F42CF60076FD3B16D4A1332C54A4A59656DA9E316F676445AC7674B8A4A8ECC103A03D86D0A74238B15A242E0A5AE22472693F3A4B0986ED0ECF4898C5DBDF5B65CBE1B627338BFE3BF99553E5C7ED5C7EC1642E824C853BF26848796E9A0F89058161E81AF76C1741F6E1850D5DC41DEA3AE39AADA232E3A5B386198867C313B24686FCEDF26DB42F32CB5C3EE807A232F50BADBB1A1F4A1F3A414A731643AC2E8BFE1E43CF0DB2E07DC83560D93FE07067247833793D85D09399FC79EC1EA8C2CC5FC493A0529DA125CB907C709C4072402E8F6F84F907A6A806BEE2CDFFC2598831ABC4F86E546E6C38C7C0487C401465F7576888FE68D8A0CF4F7797B5B9EC054E0A6FD09E2270995778AE6455A9C933FFC0F675AA98BC016D3
CCC(C)(C)C(C)C(C)CC(C)C(C)C,042EA2AF62F28208E7207B766984BA90EFA4ECEC174F7FC2C4AC04E37BE61170183D5A01FFBB9AA41207B45ECEF3508CF4A1EC312911329887FC615BCCDF3BDE1C7F0C16FE987EAE0124B486B6A71BADC6BF4CCA1429C9E706B5A0E258B4E99328224115A4A621B3CC6E43A708ECF148ACF39983E44EB33AB0E93C2277039D3F28224115A4A621B3CC6E43A708ECF148ACF39983E44EB33AB0E93C2277039D3F7100B9CE732F1DB646B01D557E2C980B677A606B63D03A9E0D065789BB7370F4718CD66BC0C681497B5B630C2EBF4F59D2554F0D4E53272FCBC7B59177FE5FDB79E9CA2C84E1B23697929AF95FFE36DF90A5F7D28DF00CC994DE107F76AD1C89B2698B38FB654F5B856530BD6D61CECE942D7B45ADA2B5613D602F3603E7C6E4B2698B526F8952CD8A55E905CA0D8D2971018258D670BA6D566388B04B90646FD813FE64888C8F30E91781A76AD7DEB14EE197D2EF721286DDB133FFE0853131DBA06A459A60E790989C14ED33CBD984F3576D8C77CA6C5609DDDA9EC46DBC69E050E189E9189EF8073054928090D7B4E19EC1FCB1BAD53B105482B31C0E9FCEE050E189E9189EF8073054928090D7B4E19EC1FCB1BAD53B105482B31C0E9FCEEF77F6D8EAEC9BD9D8D026E74FADEF660A8B7E0474B695704AA79ACDAB001F99
